time_ns,iq_count,data_demod_idx,data_symbol,carrier_idx,state,num_ofdm_symbol,demod_out,demod_soft_bits,cons_i_delayed,cons_q_delayed,abs_cons_i,abs_cons_q,bits_raw,bits_delay1,bits_delay2,csi_addr,csi_llr
54545000,1068,61,1,9,12,9,01,1b6df,1016,-4,1016,4,00,00,01,13,262144
54555000,1068,62,1,10,12,9,00,1b6d8,1016,-8,1016,8,01,00,00,14,262144
54565000,1068,63,1,11,12,9,00,1b6d8,1024,0,1024,0,01,01,00,15,262144
54575000,1069,64,1,12,12,9,01,1b6df,1012,-11,1012,11,01,01,01,16,264200
54585000,1069,65,1,13,12,9,01,1b6df,1012,0,1012,0,01,01,01,17,264192
54595000,1069,66,1,14,12,9,01,1b6df,-1024,-16,1024,16,01,01,01,18,262144
54605000,1069,67,1,15,12,9,01,1b6df,-1024,-8,1024,8,00,01,01,19,262144
54615000,1069,68,1,16,12,9,01,1b6df,-1024,-8,1024,8,00,00,01,19,262144
54625000,1070,69,1,17,12,9,00,1b6d8,-1024,-8,1024,8,00,00,00,20,262144
54635000,1070,70,1,18,12,9,00,1b6d8,1024,-8,1024,8,00,00,00,21,262144
54655000,1070,71,1,19,12,10,00,1b6d8,-1024,-8,1024,8,01,01,00,23,262144
54665000,1070,72,1,20,12,10,01,1b6df,1016,0,1016,0,00,01,01,24,262144
54675000,1071,73,1,21,12,10,01,1b6df,1012,0,1012,0,01,00,01,25,264192
54685000,1071,74,1,22,12,10,00,1b6d8,-1024,-7,1024,7,01,01,00,26,266256
54695000,1071,75,1,23,12,10,01,1b6df,-1024,-7,1024,7,00,01,01,26,262144
54705000,1071,76,1,24,12,10,01,1b6df,-1024,-7,1024,7,00,00,01,26,262144
54715000,1071,77,1,25,12,10,00,1b6d8,-1024,-7,1024,7,00,00,00,26,262144
54795000,1073,78,1,26,12,10,01,1b6df,1024,-8,1024,8,01,01,01,30,262144
54805000,1073,79,1,27,12,10,01,1b6df,1024,0,1024,0,01,01,01,31,262144
54815000,1073,80,1,28,12,10,01,1b6df,-1028,-8,1028,8,01,01,01,32,260096
54825000,1074,81,1,29,12,10,01,1b6df,-1040,-8,1040,8,00,01,01,33,258064
54835000,1074,82,1,30,12,10,01,1b6df,-1040,-8,1040,8,00,00,01,33,258064
54845000,1074,83,1,31,12,10,00,1b6d8,-1032,-8,1032,8,00,00,00,34,258064
54855000,1074,84,1,32,12,10,00,1b6d8,1016,-8,1016,8,00,00,00,35,262144
54875000,1075,85,1,33,12,10,00,1b6d8,1016,-8,1016,8,01,01,00,37,262144
54885000,1075,86,1,34,12,10,01,1b6df,-1032,-12,1032,12,01,01,01,38,258064
54895000,1075,87,1,35,12,10,01,1b6df,1020,-4,1020,4,00,01,01,39,260104
54905000,1075,88,1,36,12,10,01,1b6df,-1035,-24,1035,24,01,00,01,40,260112
54915000,1075,89,1,37,12,10,00,1b6d8,1024,-4,1024,4,00,01,00,41,262144
54925000,1076,90,1,38,12,10,01,1b6df,-1024,-16,1024,16,01,00,01,42,262144
54935000,1076,91,1,39,12,10,00,1b6d8,-1024,-16,1024,16,00,01,00,43,262144
54945000,1076,92,1,40,12,10,01,1b6df,-1024,-8,1024,8,00,00,01,44,262144
54955000,1076,93,1,41,12,10,00,1b6d8,1024,-8,1024,8,00,00,00,45,262144
54965000,1076,94,1,42,12,10,00,1b6d8,1024,0,1024,0,01,00,00,46,262144
54975000,1077,95,1,43,12,10,00,1b6d8,1024,0,1024,0,01,01,00,46,262144
54985000,1077,96,1,44,12,10,01,1b6df,1016,0,1016,0,01,01,01,47,262144
54995000,1077,97,1,45,12,10,01,1b6df,1019,0,1019,0,01,01,01,48,260096
55015000,1077,98,1,46,12,10,01,1b6df,-1040,-8,1040,8,00,01,01,50,258064
55025000,1078,99,1,47,12,10,01,1b6df,1024,-8,1024,8,00,00,01,51,258064
55035000,1078,100,1,48,12,10,00,1b6d8,1024,-4,1024,4,01,00,00,0,258064
55045000,1078,101,1,49,12,10,00,1b6d8,1024,-4,1024,4,01,01,00,0,258064
55055000,1078,102,1,50,12,10,01,1b6df,1024,-4,1024,4,01,01,01,0,258064
55065000,1078,103,1,51,12,10,01,1b6df,1024,-4,1024,4,01,01,01,0,258064
58045000,1138,104,2,0,12,10,01,1b6df,1016,-16,1016,16,00,00,01,4,262144
58055000,1138,105,2,1,12,10,00,1b6d8,-1032,-8,1032,8,01,00,00,5,262144
58065000,1138,106,2,2,12,10,00,1b6d8,1016,-8,1016,8,00,01,00,6,262144
58075000,1139,107,2,3,12,10,01,1b6df,1016,-8,1016,8,01,00,01,6,262144
58085000,1139,108,2,4,12,10,00,1b6d8,-1024,0,1024,0,01,01,00,7,262144
58095000,1139,109,2,5,12,10,01,1b6df,-1024,0,1024,0,00,01,01,8,262144
58115000,1139,110,2,6,12,10,00,1b6d8,1012,-8,1012,8,00,00,00,10,264192
58125000,1140,111,2,7,12,10,00,1b6d8,1020,-8,1020,8,01,00,00,11,264192
58135000,1140,112,2,8,12,10,00,1b6d8,1012,-11,1012,11,01,01,00,12,264200
58145000,1140,113,2,9,12,10,01,1b6df,-1032,4,1032,4,01,01,01,13,262144
58155000,1140,114,2,10,12,10,01,1b6df,1016,-8,1016,8,00,01,01,14,262144
58165000,1140,115,2,11,12,10,01,1b6df,1024,-8,1024,8,01,00,01,15,262144
58175000,1141,116,2,12,12,10,00,1b6d8,-1035,-3,1035,3,01,01,00,16,264200
58185000,1141,117,2,13,12,10,01,1b6df,1004,-15,1004,15,00,01,01,17,264192
58195000,1141,118,2,14,12,10,01,1b6df,-1032,-8,1032,8,01,00,01,18,262144
58205000,1141,119,2,15,12,10,00,1b6d8,-1024,0,1024,0,00,01,00,19,262144
58215000,1141,120,2,16,12,10,01,1b6df,-1024,0,1024,0,00,00,01,19,262144
58225000,1142,121,2,17,12,10,00,1b6d8,-1024,0,1024,0,00,00,00,20,262144
58235000,1142,122,2,18,12,10,00,1b6d8,-1024,0,1024,0,00,00,00,21,262144
58255000,1142,123,2,19,12,11,00,1b6d8,1024,-8,1024,8,00,00,00,23,262144
58265000,1142,124,2,20,12,11,00,1b6d8,1024,-8,1024,8,01,00,00,24,262144
58275000,1143,125,2,21,12,11,00,1b6d8,1012,-8,1012,8,01,01,00,25,264192
58285000,1143,126,2,22,12,11,01,1b6df,1008,-7,1008,7,01,01,01,26,266256
58295000,1143,127,2,23,12,11,01,1b6df,1008,-7,1008,7,01,01,01,26,262144
58305000,1143,128,2,24,12,11,01,1b6df,1008,-7,1008,7,01,01,01,26,262144
58315000,1143,129,2,25,12,11,01,1b6df,1008,-7,1008,7,01,01,01,26,262144
58395000,1145,130,2,26,12,11,01,1b6df,-1032,-8,1032,8,00,00,01,30,262144
58405000,1145,131,2,27,12,11,00,1b6d8,1024,-8,1024,8,00,00,00,31,262144
58415000,1145,132,2,28,12,11,00,1b6d8,-1028,0,1028,0,01,00,00,32,260096
58425000,1146,133,2,29,12,11,00,1b6d8,-1032,0,1032,0,00,01,00,33,258064
58435000,1146,134,2,30,12,11,01,1b6df,-1032,0,1032,0,00,00,01,33,258064
58445000,1146,135,2,31,12,11,00,1b6d8,1024,-8,1024,8,00,00,00,34,258064
58455000,1146,136,2,32,12,11,00,1b6d8,1016,-8,1016,8,01,00,00,35,262144
58475000,1147,137,2,33,12,11,01,1b6df,1008,-16,1008,16,01,01,01,37,262144
58485000,1147,138,2,34,12,11,01,1b6df,-1032,-4,1032,4,01,01,01,38,258064
58495000,1147,139,2,35,12,11,01,1b6df,-1044,-12,1044,12,00,01,01,39,260104
58505000,1147,140,2,36,12,11,01,1b6df,1012,-8,1012,8,00,00,01,40,260112
58515000,1147,141,2,37,12,11,00,1b6d8,1016,-12,1016,12,01,00,00,41,262144
58525000,1148,142,2,38,12,11,00,1b6d8,-1024,0,1024,0,01,01,00,42,262144
58535000,1148,143,2,39,12,11,01,1b6df,1024,-8,1024,8,00,01,01,43,262144
58545000,1148,144,2,40,12,11,01,1b6df,1024,-8,1024,8,01,00,01,44,262144
58555000,1148,145,2,41,12,11,00,1b6d8,-1024,0,1024,0,01,01,00,45,262144
58565000,1148,146,2,42,12,11,01,1b6df,-1024,0,1024,0,00,01,01,46,262144
58575000,1149,147,2,43,12,11,01,1b6df,-1024,0,1024,0,00,00,01,46,262144
58585000,1149,148,2,44,12,11,00,1b6d8,1024,-8,1024,8,00,00,00,47,262144
58595000,1149,149,2,45,12,11,00,1b6d8,1019,-8,1019,8,01,00,00,48,260096
58615000,1149,150,2,46,12,11,01,1b6df,1024,-8,1024,8,01,01,01,50,258064
58625000,1150,151,2,47,12,11,01,1b6df,1024,-8,1024,8,01,01,01,51,258064
58635000,1150,152,2,48,12,11,01,1b6df,-1040,-4,1040,4,01,01,01,0,258064
58645000,1150,153,2,49,12,11,01,1b6df,-1040,-4,1040,4,00,01,01,0,258064
58655000,1150,154,2,50,12,11,01,1b6df,-1040,-4,1040,4,00,00,01,0,258064
58665000,1150,155,2,51,12,11,00,1b6d8,-1040,-4,1040,4,00,00,00,0,258064
61645000,1210,156,3,0,12,11,01,1b6df,-1024,-16,1024,16,00,00,01,4,262144
61655000,1210,157,3,1,12,11,00,1b6d8,-1024,-16,1024,16,00,00,00,5,262144
61665000,1210,158,3,2,12,11,00,1b6d8,-1024,-8,1024,8,00,00,00,6,262144
61675000,1211,159,3,3,12,11,00,1b6d8,-1024,-8,1024,8,00,00,00,6,262144
61685000,1211,160,3,4,12,11,00,1b6d8,-1024,-8,1024,8,00,00,00,7,262144
61695000,1211,161,3,5,12,11,00,1b6d8,-1024,-8,1024,8,00,00,00,8,262144
61715000,1211,162,3,6,12,11,00,1b6d8,-1028,-8,1028,8,01,00,00,10,264192
61725000,1212,163,3,7,12,11,00,1b6d8,-1028,-8,1028,8,00,01,00,11,264192
61735000,1212,164,3,8,12,11,01,1b6df,1012,-3,1012,3,00,00,01,12,264200
61745000,1212,165,3,9,12,11,00,1b6d8,1016,-4,1016,4,01,00,00,13,262144
61755000,1212,166,3,10,12,11,00,1b6d8,-1032,-16,1032,16,01,01,00,14,262144
61765000,1212,167,3,11,12,11,01,1b6df,1016,-8,1016,8,00,01,01,15,262144
61775000,1213,168,3,12,12,11,01,1b6df,-1028,-11,1028,11,01,00,01,16,264200
61785000,1213,169,3,13,12,11,00,1b6d8,1012,0,1012,0,00,01,00,17,264192
61795000,1213,170,3,14,12,11,01,1b6df,1024,-8,1024,8,01,00,01,18,262144
61805000,1213,171,3,15,12,11,00,1b6d8,-1024,-16,1024,16,01,01,00,19,262144
61815000,1213,172,3,16,12,11,01,1b6df,-1024,-16,1024,16,00,01,01,19,262144
61825000,1214,173,3,17,12,11,01,1b6df,-1024,-16,1024,16,00,00,01,20,262144
61835000,1214,174,3,18,12,11,00,1b6d8,1024,0,1024,0,00,00,00,21,262144
61855000,1214,175,3,19,12,12,00,1b6d8,1024,0,1024,0,00,01,00,23,262144
61865000,1214,176,3,20,12,12,01,1b6df,1016,0,1016,0,01,00,01,24,262144
61875000,1215,177,3,21,12,12,00,1b6d8,-1028,-8,1028,8,01,01,00,25,264192
61885000,1215,178,3,22,12,12,01,1b6df,1016,0,1016,0,00,01,01,26,266256
61895000,1215,179,3,23,12,12,01,1b6df,1016,0,1016,0,01,00,01,26,262144
61905000,1215,180,3,24,12,12,00,1b6d8,1016,0,1016,0,01,01,00,26,262144
61915000,1215,181,3,25,12,12,01,1b6df,1016,0,1016,0,01,01,01,26,262144
61995000,1217,182,3,26,12,12,01,1b6df,1024,-8,1024,8,01,01,01,30,262144
62005000,1217,183,3,27,12,12,01,1b6df,1024,0,1024,0,01,01,01,31,262144
62015000,1217,184,3,28,12,12,01,1b6df,-1028,-8,1028,8,01,01,01,32,260096
62025000,1218,185,3,29,12,12,01,1b6df,1032,0,1032,0,00,01,01,33,258064
62035000,1218,186,3,30,12,12,01,1b6df,1032,0,1032,0,01,00,01,33,258064
62045000,1218,187,3,31,12,12,00,1b6d8,1032,0,1032,0,01,01,00,34,258064
62055000,1218,188,3,32,12,12,01,1b6df,-1032,-16,1032,16,01,01,01,35,262144
62075000,1219,189,3,33,12,12,01,1b6df,-1032,-8,1032,8,01,00,01,37,262144
62085000,1219,190,3,34,12,12,00,1b6d8,-1032,-12,1032,12,00,01,00,38,258064
62095000,1219,191,3,35,12,12,01,1b6df,1020,-4,1020,4,00,00,01,39,260104
62105000,1219,192,3,36,12,12,00,1b6d8,-1027,-24,1027,24,01,00,00,40,260112
62115000,1219,193,3,37,12,12,00,1b6d8,1024,-4,1024,4,00,01,00,41,262144
62125000,1220,194,3,38,12,12,01,1b6df,-1024,-8,1024,8,01,00,01,42,262144
62135000,1220,195,3,39,12,12,00,1b6d8,1024,0,1024,0,00,01,00,43,262144
62145000,1220,196,3,40,12,12,01,1b6df,-1024,-8,1024,8,01,00,01,44,262144
62155000,1220,197,3,41,12,12,00,1b6d8,-1024,-16,1024,16,00,01,00,45,262144
62165000,1220,198,3,42,12,12,01,1b6df,-1024,-8,1024,8,00,00,01,46,262144
62175000,1221,199,3,43,12,12,00,1b6d8,-1024,-8,1024,8,00,00,00,46,262144
62185000,1221,200,3,44,12,12,00,1b6d8,-1024,-8,1024,8,00,00,00,47,262144
62195000,1221,201,3,45,12,12,00,1b6d8,1019,0,1019,0,00,00,00,48,260096
62215000,1221,202,3,46,12,12,00,1b6d8,-1040,-16,1040,16,00,01,00,50,258064
62225000,1222,203,3,47,12,12,01,1b6df,-1040,-8,1040,8,00,00,01,51,258064
62235000,1222,204,3,48,12,12,00,1b6d8,-1040,-12,1040,12,00,00,00,0,258064
62245000,1222,205,3,49,12,12,00,1b6d8,-1040,-12,1040,12,00,00,00,0,258064
62255000,1222,206,3,50,12,12,00,1b6d8,-1040,-12,1040,12,00,00,00,0,258064
62265000,1222,207,3,51,12,12,00,1b6d8,-1040,-12,1040,12,00,00,00,0,258064
65245000,1282,208,4,0,12,12,01,1b6df,-1024,0,1024,0,01,01,01,4,262144
65255000,1282,209,4,1,12,12,01,1b6df,1024,0,1024,0,00,01,01,5,262144
65265000,1282,210,4,2,12,12,01,1b6df,-1024,0,1024,0,01,00,01,6,262144
65275000,1283,211,4,3,12,12,00,1b6d8,-1024,0,1024,0,00,01,00,6,262144
65285000,1283,212,4,4,12,12,01,1b6df,1024,0,1024,0,00,00,01,7,262144
65295000,1283,213,4,5,12,12,00,1b6d8,-1024,0,1024,0,01,00,00,8,262144
65315000,1283,214,4,6,12,12,01,1b6df,-1028,0,1028,0,01,00,01,10,264192
65325000,1284,215,4,7,12,12,00,1b6d8,1020,0,1020,0,00,01,00,11,264192
65335000,1284,216,4,8,12,12,01,1b6df,-1027,-3,1027,3,01,00,01,12,264200
65345000,1284,217,4,9,12,12,00,1b6d8,1016,-4,1016,4,00,01,00,13,262144
65355000,1284,218,4,10,12,12,01,1b6df,-1032,0,1032,0,01,00,01,14,262144
65365000,1284,219,4,11,12,12,00,1b6d8,1024,0,1024,0,00,01,00,15,262144
65375000,1285,220,4,12,12,12,01,1b6df,1012,-11,1012,11,01,00,01,16,264200
65385000,1285,221,4,13,12,12,00,1b6d8,-1028,-8,1028,8,01,01,00,17,264192
65395000,1285,222,4,14,12,12,01,1b6df,1024,-8,1024,8,00,01,01,18,262144
65405000,1285,223,4,15,12,12,01,1b6df,-1024,0,1024,0,01,00,01,19,262144
65415000,1285,224,4,16,12,12,00,1b6d8,-1024,0,1024,0,00,01,00,19,262144
65425000,1286,225,4,17,12,12,01,1b6df,-1024,0,1024,0,00,00,01,20,262144
65435000,1286,226,4,18,12,12,00,1b6d8,-1024,0,1024,0,00,00,00,21,262144
65455000,1286,227,4,19,12,13,00,1b6d8,1024,0,1024,0,00,00,00,23,262144
65465000,1286,228,4,20,12,13,00,1b6d8,1016,0,1016,0,01,00,00,24,262144
65475000,1287,229,4,21,12,13,00,1b6d8,-1028,0,1028,0,01,01,00,25,264192
65485000,1287,230,4,22,12,13,01,1b6df,-1024,0,1024,0,00,01,01,26,266256
65495000,1287,231,4,23,12,13,01,1b6df,-1024,0,1024,0,00,00,01,26,262144
65505000,1287,232,4,24,12,13,00,1b6d8,-1024,0,1024,0,00,00,00,26,262144
65515000,1287,233,4,25,12,13,00,1b6d8,-1024,0,1024,0,00,00,00,26,262144
65595000,1289,234,4,26,12,13,00,1b6d8,-1024,0,1024,0,01,00,00,30,262144
65605000,1289,235,4,27,12,13,00,1b6d8,-1024,0,1024,0,00,01,00,31,262144
65615000,1289,236,4,28,12,13,01,1b6df,-1028,0,1028,0,00,00,01,32,260096
65625000,1290,237,4,29,12,13,00,1b6d8,-1032,0,1032,0,00,00,00,33,258064
65635000,1290,238,4,30,12,13,00,1b6d8,-1032,0,1032,0,00,00,00,33,258064
65645000,1290,239,4,31,12,13,00,1b6d8,-1040,0,1040,0,00,00,00,34,258064
65655000,1290,240,4,32,12,13,00,1b6d8,-1032,-8,1032,8,00,00,00,35,262144
65675000,1291,241,4,33,12,13,00,1b6d8,-1032,0,1032,0,00,00,00,37,262144
65685000,1291,242,4,34,12,13,00,1b6d8,-1032,-4,1032,4,00,00,00,38,258064
65695000,1291,243,4,35,12,13,00,1b6d8,-1035,-12,1035,12,00,00,00,39,260104
65705000,1291,244,4,36,12,13,00,1b6d8,-1035,-16,1035,16,00,00,00,40,260112
65715000,1291,245,4,37,12,13,00,1b6d8,1024,-4,1024,4,00,00,00,41,262144
65725000,1292,246,4,38,12,13,00,1b6d8,1024,0,1024,0,01,00,00,42,262144
65735000,1292,247,4,39,12,13,00,1b6d8,1024,0,1024,0,01,01,00,43,262144
65745000,1292,248,4,40,12,13,01,1b6df,-1024,0,1024,0,01,01,01,44,262144
65755000,1292,249,4,41,12,13,01,1b6df,1024,-8,1024,8,00,01,01,45,262144
65765000,1292,250,4,42,12,13,01,1b6df,-1024,0,1024,0,01,00,01,46,262144
65775000,1293,251,4,43,12,13,00,1b6d8,-1024,0,1024,0,00,01,00,46,262144
65785000,1293,252,4,44,12,13,01,1b6df,-1032,0,1032,0,00,00,01,47,262144
65795000,1293,253,4,45,12,13,00,1b6d8,-1036,0,1036,0,00,00,00,48,260096
65815000,1293,254,4,46,12,13,00,1b6d8,1024,-8,1024,8,01,00,00,50,258064
65825000,1294,255,4,47,12,13,00,1b6d8,1024,0,1024,0,01,01,00,51,258064
65835000,1294,256,4,48,12,13,01,1b6df,-1040,-4,1040,4,01,01,01,0,258064
65845000,1294,257,4,49,12,13,01,1b6df,-1040,-4,1040,4,00,01,01,0,258064
65855000,1294,258,4,50,12,13,01,1b6df,-1040,-4,1040,4,00,00,01,0,258064
65865000,1294,259,4,51,12,13,00,1b6d8,-1040,-4,1040,4,00,00,00,0,258064
68845000,1354,260,5,0,12,13,00,1b6d8,-1024,-8,1024,8,00,01,00,4,262144
68855000,1354,261,5,1,12,13,01,1b6df,-1024,-8,1024,8,00,00,01,5,262144
68865000,1354,262,5,2,12,13,00,1b6d8,1024,0,1024,0,00,00,00,6,262144
68875000,1355,263,5,3,12,13,00,1b6d8,1024,0,1024,0,01,00,00,6,262144
68885000,1355,264,5,4,12,13,00,1b6d8,-1024,0,1024,0,01,01,00,7,262144
68895000,1355,265,5,5,12,13,01,1b6df,1024,0,1024,0,00,01,01,8,262144
68915000,1355,266,5,6,12,13,00,1b6d8,-1028,0,1028,0,01,01,00,10,264192
68925000,1356,267,5,7,12,13,01,1b6df,-1028,0,1028,0,00,01,01,11,264192
68935000,1356,268,5,8,12,13,01,1b6df,-1027,-3,1027,3,00,00,01,12,264200
68945000,1356,269,5,9,12,13,00,1b6d8,1016,-4,1016,4,00,00,00,13,262144
68955000,1356,270,5,10,12,13,00,1b6d8,-1032,0,1032,0,01,00,00,14,262144
68965000,1356,271,5,11,12,13,00,1b6d8,1024,0,1024,0,00,01,00,15,262144
68975000,1357,272,5,12,12,13,01,1b6df,-1027,-3,1027,3,01,00,01,16,264200
68985000,1357,273,5,13,12,13,00,1b6d8,1012,0,1012,0,00,01,00,17,264192
68995000,1357,274,5,14,12,13,01,1b6df,-1024,-8,1024,8,01,00,01,18,262144
69005000,1357,275,5,15,12,13,00,1b6d8,-1024,-8,1024,8,00,01,00,19,262144
69015000,1357,276,5,16,12,13,01,1b6df,-1024,-8,1024,8,00,00,01,19,262144
69025000,1358,277,5,17,12,13,00,1b6d8,1024,0,1024,0,00,00,00,20,262144
69035000,1358,278,5,18,12,13,00,1b6d8,-1024,-8,1024,8,01,00,00,21,262144
69055000,1358,279,5,19,12,14,01,1b6df,1024,0,1024,0,01,00,01,23,262144
69065000,1358,280,5,20,12,14,00,1b6d8,-1024,0,1024,0,01,01,00,24,262144
69075000,1359,281,5,21,12,14,01,1b6df,1012,0,1012,0,00,01,01,25,264192
69085000,1359,282,5,22,12,14,01,1b6df,-1024,0,1024,0,01,00,01,26,266256
69095000,1359,283,5,23,12,14,00,1b6d8,-1024,0,1024,0,00,01,00,26,262144
69105000,1359,284,5,24,12,14,01,1b6df,-1024,0,1024,0,00,00,01,26,262144
69115000,1359,285,5,25,12,14,00,1b6d8,-1024,0,1024,0,00,00,00,26,262144
69195000,1361,286,5,26,12,14,01,1b6df,1024,-8,1024,8,01,01,01,30,262144
69205000,1361,287,5,27,12,14,01,1b6df,-1024,0,1024,0,01,01,01,31,262144
69215000,1361,288,5,28,12,14,01,1b6df,-1028,0,1028,0,00,01,01,32,260096
69225000,1362,289,5,29,12,14,01,1b6df,-1032,0,1032,0,00,00,01,33,258064
69235000,1362,290,5,30,12,14,00,1b6d8,-1032,0,1032,0,00,00,00,33,258064
69245000,1362,291,5,31,12,14,00,1b6d8,1032,0,1032,0,00,00,00,34,258064
69255000,1362,292,5,32,12,14,00,1b6d8,1016,0,1016,0,01,00,00,35,262144
69275000,1363,293,5,33,12,14,01,1b6df,1016,-8,1016,8,01,01,01,37,262144
69285000,1363,294,5,34,12,14,01,1b6df,-1032,-4,1032,4,01,01,01,38,258064
