time_ns,iq_count,data_demod_idx,data_symbol,carrier_idx,state,num_ofdm_symbol,demod_out,demod_soft_bits,cons_i_delayed,cons_q_delayed,abs_cons_i,abs_cons_q,bits_raw,bits_delay1,bits_delay2,csi_addr,csi_llr
54885000,1075,86,1,34,12,10,00,180c0,318,-990,318,990,01,07,00,38,258064
54895000,1075,87,1,35,12,10,07,18eff,-981,317,981,317,03,01,07,39,260104
54905000,1075,88,1,36,12,10,01,180c7,320,-985,320,985,0c,03,01,40,260112
54915000,1075,89,1,37,12,10,03,180ff,316,961,316,961,03,0c,03,41,262144
54925000,1076,90,1,38,12,10,0c,1fec0,960,-336,960,336,07,03,0c,42,262144
54935000,1076,91,1,39,12,10,03,180ff,968,960,968,960,09,07,03,43,262144
54945000,1076,92,1,40,12,10,07,18eff,968,312,968,312,05,09,07,44,262144
54955000,1076,93,1,41,12,10,09,1f0c7,320,960,320,960,0d,05,09,45,262144
54965000,1076,94,1,42,12,10,05,18ec7,-320,968,320,968,07,0d,05,46,262144
54975000,1077,95,1,43,12,10,0d,1fec7,-320,968,320,968,06,07,0d,46,262144
54985000,1077,96,1,44,12,10,07,18eff,-976,320,976,320,06,06,07,47,262144
54995000,1077,97,1,45,12,10,06,18ef8,321,963,321,963,0c,06,06,48,260096
55015000,1077,98,1,46,12,10,0c,1fec0,-983,975,983,975,0f,07,0c,50,258064
55025000,1078,99,1,47,12,10,07,18eff,975,314,975,314,04,0f,07,51,258064
55035000,1078,100,1,48,12,10,0f,1feff,968,-334,968,334,0d,04,0f,0,258064
55045000,1078,101,1,49,12,10,04,18ec0,968,-334,968,334,09,0d,04,0,258064
55055000,1078,102,1,50,12,10,0d,1fec7,968,-334,968,334,09,09,0d,0,258064
55065000,1078,103,1,51,12,10,09,1f0c7,968,-334,968,334,09,09,09,0,258064
58045000,1138,104,2,0,12,10,04,18ec0,-976,-976,976,976,03,0d,04,4,262144
58055000,1138,105,2,1,12,10,0d,1fec7,960,-336,960,336,00,03,0d,5,262144
58065000,1138,106,2,2,12,10,03,180ff,-320,968,320,968,09,00,03,6,262144
58075000,1139,107,2,3,12,10,00,180c0,-320,968,320,968,06,09,00,6,262144
58085000,1139,108,2,4,12,10,09,1f0c7,320,312,320,312,06,06,09,7,262144
58095000,1139,109,2,5,12,10,06,18ef8,-984,-328,984,328,0f,06,06,8,262144
58115000,1139,110,2,6,12,10,0f,1feff,310,-980,310,980,09,08,0f,10,264192
58125000,1140,111,2,7,12,10,08,1f0c0,-326,964,326,964,03,09,08,11,264192
58135000,1140,112,2,8,12,10,09,1f0c7,-325,319,325,319,06,03,09,12,264200
58145000,1140,113,2,9,12,10,03,180ff,-972,971,972,971,0e,06,03,13,262144
58155000,1140,114,2,10,12,10,06,18ef8,-336,-328,336,328,04,0e,06,14,262144
58165000,1140,115,2,11,12,10,0e,1fef8,-328,968,328,968,0a,04,0e,15,262144
58175000,1141,116,2,12,12,10,04,18ec0,952,-983,952,983,06,0a,04,16,264200
58185000,1141,117,2,13,12,10,0a,1f0f8,-326,964,326,964,01,06,0a,17,264192
58195000,1141,118,2,14,12,10,06,18ef8,-336,-328,336,328,06,01,06,18,262144
58205000,1141,119,2,15,12,10,01,180c7,960,-984,960,984,0a,06,01,19,262144
58215000,1141,120,2,16,12,10,06,18ef8,960,-984,960,984,01,0a,06,19,262144
58225000,1142,121,2,17,12,10,0a,1f0f8,960,-984,960,984,01,01,0a,20,262144
58235000,1142,122,2,18,12,10,01,180c7,-984,-976,984,976,01,01,01,21,262144
58255000,1142,123,2,19,12,11,01,180c7,-976,968,976,968,03,00,01,23,262144
58265000,1142,124,2,20,12,11,00,180c0,-976,968,976,968,04,03,00,24,262144
58275000,1143,125,2,21,12,11,03,180ff,-334,-326,334,326,04,04,03,25,264192
58285000,1143,126,2,22,12,11,04,18ec0,317,952,317,952,0a,04,04,26,266256
58295000,1143,127,2,23,12,11,04,18ec0,317,952,317,952,07,0a,04,26,262144
58305000,1143,128,2,24,12,11,0a,1f0f8,317,952,317,952,07,07,0a,26,262144
58315000,1143,129,2,25,12,11,07,18eff,317,952,317,952,07,07,07,26,262144
58395000,1145,130,2,26,12,11,0a,1f0f8,-984,-328,984,328,01,0e,0a,30,262144
58405000,1145,131,2,27,12,11,0e,1fef8,320,960,320,960,08,01,0e,31,262144
58415000,1145,132,2,28,12,11,01,180c7,313,-987,313,987,07,08,01,32,260096
58425000,1146,133,2,29,12,11,08,1f0c0,314,-983,314,983,03,07,08,33,258064
58435000,1146,134,2,30,12,11,07,18eff,314,-983,314,983,03,03,07,33,258064
58445000,1146,135,2,31,12,11,03,180ff,975,314,975,314,03,03,03,34,258064
58455000,1146,136,2,32,12,11,03,180ff,-976,968,976,968,0d,03,03,35,262144
58475000,1147,137,2,33,12,11,0d,1fec7,312,-336,312,336,06,04,0d,37,262144
58485000,1147,138,2,34,12,11,04,18ec0,321,315,321,315,0b,06,04,38,258064
58495000,1147,139,2,35,12,11,06,18ef8,-333,970,333,970,0f,0b,06,39,260104
58505000,1147,140,2,36,12,11,0b,1f0ff,966,-329,966,329,06,0f,0b,40,260112
58515000,1147,141,2,37,12,11,0f,1feff,318,313,318,313,09,06,0f,41,262144
58525000,1148,142,2,38,12,11,06,18ef8,312,-336,312,336,0f,09,06,42,262144
58535000,1148,143,2,39,12,11,09,1f0c7,-336,-976,336,976,0b,0f,09,43,262144
58545000,1148,144,2,40,12,11,0f,1feff,-976,-976,976,976,02,0b,0f,44,262144
58555000,1148,145,2,41,12,11,0b,1f0ff,968,312,968,312,00,02,0b,45,262144
58565000,1148,146,2,42,12,11,02,180f8,960,-328,960,328,0d,00,02,46,262144
58575000,1149,147,2,43,12,11,00,180c0,960,-328,960,328,09,0d,00,46,262144
58585000,1149,148,2,44,12,11,0d,1fec7,-984,-320,984,320,09,09,0d,47,262144
58595000,1149,149,2,45,12,11,09,1f0c7,-987,-979,987,979,08,09,09,48,260096
58615000,1149,150,2,46,12,11,08,1f0c0,975,967,975,967,0b,00,08,50,258064
58625000,1150,151,2,47,12,11,00,180c0,-991,-983,991,983,05,0b,00,51,258064
58635000,1150,152,2,48,12,11,0b,1f0ff,-334,974,334,974,00,05,0b,0,258064
58645000,1150,153,2,49,12,11,05,18ec7,-334,974,334,974,06,00,05,0,258064
58655000,1150,154,2,50,12,11,00,180c0,-334,974,334,974,06,06,00,0,258064
58665000,1150,155,2,51,12,11,06,18ef8,-334,974,334,974,06,06,06,0,258064
61645000,1210,156,3,0,12,11,0c,1fec0,328,-328,328,328,05,08,0c,4,262144
61655000,1210,157,3,1,12,11,08,1f0c0,-976,-336,976,336,0b,05,08,5,262144
61665000,1210,158,3,2,12,11,05,18ec7,320,320,320,320,08,0b,05,6,262144
61675000,1211,159,3,3,12,11,0b,1f0ff,320,320,320,320,0f,08,0b,6,262144
61685000,1211,160,3,4,12,11,08,1f0c0,-976,320,976,320,0f,0f,08,7,262144
61695000,1211,161,3,5,12,11,0f,1feff,-984,960,984,960,0c,0f,0f,8,262144
61715000,1211,162,3,6,12,11,0c,1fec0,964,-972,964,972,09,04,0c,10,264192
61725000,1212,163,3,7,12,11,04,18ec0,-972,-972,972,972,01,09,04,11,264192
61735000,1212,164,3,8,12,11,09,1f0c7,-976,960,976,960,00,01,09,12,264200
61745000,1212,165,3,9,12,11,01,180c7,315,966,315,966,04,00,01,13,262144
61755000,1212,166,3,10,12,11,00,180c0,960,968,960,968,07,04,00,14,262144
61765000,1212,167,3,11,12,11,04,18ec0,312,320,312,320,05,07,04,15,262144
61775000,1213,168,3,12,12,11,07,18eff,317,-327,317,327,0f,05,07,16,264200
61785000,1213,169,3,13,12,11,05,18ec7,310,318,310,318,0b,0f,05,17,264192
61795000,1213,170,3,14,12,11,0f,1feff,960,968,960,968,0f,0b,0f,18,262144
61805000,1213,171,3,15,12,11,0b,1f0ff,960,320,960,320,05,0f,0b,19,262144
61815000,1213,172,3,16,12,11,0f,1feff,960,320,960,320,0d,05,0f,19,262144
61825000,1214,173,3,17,12,11,05,18ec7,960,968,960,968,0d,0d,05,20,262144
61835000,1214,174,3,18,12,11,0d,1fec7,-336,312,336,312,05,0d,0d,21,262144
61855000,1214,175,3,19,12,12,05,18ec7,-976,-984,976,984,06,0e,05,23,262144
61865000,1214,176,3,20,12,12,0e,1fef8,-328,-976,328,976,00,06,0e,24,262144
61875000,1215,177,3,21,12,12,06,18ef8,-972,-980,972,980,02,00,06,25,264192
61885000,1215,178,3,22,12,12,00,180c0,-325,-325,325,325,00,02,00,26,266256
61895000,1215,179,3,23,12,12,02,180f8,-325,-325,325,325,0a,00,02,26,262144
61905000,1215,180,3,24,12,12,00,180c0,-325,-325,325,325,0a,0a,00,26,262144
61915000,1215,181,3,25,12,12,0a,1f0f8,-325,-325,325,325,0a,0a,0a,26,262144
61995000,1217,182,3,26,12,12,0d,1fec7,-976,-336,976,336,00,01,0d,30,262144
62005000,1217,183,3,27,12,12,01,180c7,960,320,960,320,08,00,01,31,262144
62015000,1217,184,3,28,12,12,00,180c0,971,-329,971,329,0d,08,00,32,260096
62025000,1218,185,3,29,12,12,08,1f0c0,-983,-338,983,338,09,0d,08,33,258064
62035000,1218,186,3,30,12,12,0d,1fec7,-983,-338,983,338,08,09,0d,33,258064
62045000,1218,187,3,31,12,12,09,1f0c7,-991,322,991,322,08,08,09,34,258064
62055000,1218,188,3,32,12,12,08,1f0c0,-984,312,984,312,0c,08,08,35,262144
62075000,1219,189,3,33,12,12,0c,1fec0,320,-328,320,328,05,0c,0c,37,262144
62085000,1219,190,3,34,12,12,0c,1fec0,323,-329,323,329,0b,05,0c,38,258064
62095000,1219,191,3,35,12,12,05,18ec7,959,975,959,975,0b,0b,05,39,260104
62105000,1219,192,3,36,12,12,0b,1f0ff,310,323,310,323,05,0b,0b,40,260112
62115000,1219,193,3,37,12,12,0b,1f0ff,-339,958,339,958,0f,05,0b,41,262144
62125000,1220,194,3,38,12,12,05,18ec7,-320,-984,320,984,06,0f,05,42,262144
62135000,1220,195,3,39,12,12,0f,1feff,968,-328,968,328,02,06,0f,43,262144
62145000,1220,196,3,40,12,12,06,18ef8,328,-328,328,328,09,02,06,44,262144
62155000,1220,197,3,41,12,12,02,180f8,968,-328,968,328,0b,09,02,45,262144
62165000,1220,198,3,42,12,12,09,1f0c7,960,968,960,968,09,0b,09,46,262144
62175000,1221,199,3,43,12,12,0b,1f0ff,960,968,960,968,05,09,0b,46,262144
62185000,1221,200,3,44,12,12,09,1f0c7,968,-968,968,968,05,05,09,47,262144
62195000,1221,201,3,45,12,12,05,18ec7,-987,313,987,313,01,05,05,48,260096
62215000,1221,202,3,46,12,12,01,180c7,-991,314,991,314,0e,0c,01,50,258064
62225000,1222,203,3,47,12,12,0c,1fec0,-346,314,346,314,0c,0e,0c,51,258064
62235000,1222,204,3,48,12,12,0e,1fef8,-329,-339,329,339,0e,0c,0e,0,258064
62245000,1222,205,3,49,12,12,0c,1fec0,-329,-339,329,339,0a,0e,0c,0,258064
62255000,1222,206,3,50,12,12,0e,1fef8,-329,-339,329,339,0a,0a,0e,0,258064
62265000,1222,207,3,51,12,12,0a,1f0f8,-329,-339,329,339,0a,0a,0a,0,258064
65245000,1282,208,4,0,12,12,0e,1fef8,-976,960,976,960,0c,09,0e,4,262144
65255000,1282,209,4,1,12,12,09,1f0c7,-976,-984,976,984,04,0c,09,5,262144
65265000,1282,210,4,2,12,12,0c,1fec0,-976,-336,976,336,00,04,0c,6,262144
65275000,1283,211,4,3,12,12,04,18ec0,-976,-336,976,336,08,00,04,6,262144
65285000,1283,212,4,4,12,12,00,180c0,-328,320,328,320,08,08,00,7,262144
65295000,1283,213,4,5,12,12,08,1f0c0,-976,-336,976,336,0e,08,08,8,262144
65315000,1283,214,4,6,12,12,0e,1fef8,-326,-980,326,980,0c,08,0e,10,264192
65325000,1284,215,4,7,12,12,08,1f0c0,-980,310,980,310,02,0c,08,11,264192
65335000,1284,216,4,8,12,12,0c,1fec0,-333,312,333,312,0c,02,0c,12,264200
65345000,1284,217,4,9,12,12,02,180f8,-339,-982,339,982,0e,0c,02,13,262144
65355000,1284,218,4,10,12,12,0c,1fec0,-336,312,336,312,02,0e,0c,14,262144
65365000,1284,219,4,11,12,12,0e,1fef8,-976,-336,976,336,0e,02,0e,15,262144
65375000,1285,220,4,12,12,12,02,180f8,-976,960,976,960,08,0e,02,16,264200
65385000,1285,221,4,13,12,12,0e,1fef8,956,310,956,310,04,08,0e,17,264192
65395000,1285,222,4,14,12,12,08,1f0c0,312,968,312,968,0d,04,08,18,262144
65405000,1285,223,4,15,12,12,04,18ec0,-328,-984,328,984,07,0d,04,19,262144
65415000,1285,224,4,16,12,12,0d,1fec7,-328,-984,328,984,02,07,0d,19,262144
65425000,1286,225,4,17,12,12,07,18eff,960,968,960,968,02,02,07,20,262144
65435000,1286,226,4,18,12,12,02,180f8,312,320,312,320,05,02,02,21,262144
65455000,1286,227,4,19,12,13,05,18ec7,960,320,960,320,07,0f,05,23,262144
65465000,1286,228,4,20,12,13,0f,1feff,-328,-976,328,976,0d,07,0f,24,262144
65475000,1287,229,4,21,12,13,07,18eff,318,-318,318,318,02,0d,07,25,264192
65485000,1287,230,4,22,12,13,0d,1fec7,-976,952,976,952,0b,02,0d,26,266256
65495000,1287,231,4,23,12,13,02,180f8,-976,952,976,952,04,0b,02,26,262144
65505000,1287,232,4,24,12,13,0b,1f0ff,-976,952,976,952,04,04,0b,26,262144
65515000,1287,233,4,25,12,13,04,18ec0,-976,952,976,952,04,04,04,26,262144
65595000,1289,234,4,26,12,13,06,18ef8,960,968,960,968,08,0b,06,30,262144
65605000,1289,235,4,27,12,13,0b,1f0ff,-336,960,336,960,05,08,0b,31,262144
65615000,1289,236,4,28,12,13,08,1f0c0,-337,313,337,313,06,05,08,32,260096
65625000,1290,237,4,29,12,13,05,18ec7,975,-322,975,322,0e,06,05,33,258064
65635000,1290,238,4,30,12,13,06,18ef8,975,-322,975,322,09,0e,06,33,258064
65645000,1290,239,4,31,12,13,0e,1fef8,-991,314,991,314,09,09,0e,34,258064
65655000,1290,240,4,32,12,13,09,1f0c7,960,320,960,320,0c,09,09,35,262144
65675000,1291,241,4,33,12,13,0c,1fec0,-984,960,984,960,01,0d,0c,37,262144
65685000,1291,242,4,34,12,13,0d,1fec7,976,-326,976,326,04,01,0d,38,258064
65695000,1291,243,4,35,12,13,01,180c7,311,314,311,314,09,04,01,39,260104
65705000,1291,244,4,36,12,13,04,18ec0,-321,-990,321,990,0f,09,04,40,260112
65715000,1291,245,4,37,12,13,09,1f0c7,-326,-337,326,337,02,0f,09,41,262144
65725000,1292,246,4,38,12,13,0f,1feff,-976,960,976,960,0a,02,0f,42,262144
65735000,1292,247,4,39,12,13,02,180f8,-984,960,984,960,04,0a,02,43,262144
65745000,1292,248,4,40,12,13,0a,1f0f8,-976,312,976,312,04,04,0a,44,262144
65755000,1292,249,4,41,12,13,04,18ec0,320,-976,320,976,0c,04,04,45,262144
65765000,1292,250,4,42,12,13,04,18ec0,320,328,320,328,03,0c,04,46,262144
65775000,1293,251,4,43,12,13,0c,1fec0,320,328,320,328,0f,03,0c,46,262144
65785000,1293,252,4,44,12,13,03,180ff,960,320,960,320,0f,0f,03,47,262144
65795000,1293,253,4,45,12,13,0f,1feff,313,321,313,321,0d,0f,0f,48,260096
65815000,1293,254,4,46,12,13,0d,1fec7,-991,314,991,314,0c,0f,0d,50,258064
65825000,1294,255,4,47,12,13,0f,1feff,-983,-338,983,338,0c,0c,0f,51,258064
65835000,1294,256,4,48,12,13,0c,1fec0,979,-979,979,979,08,0c,0c,0,258064
65845000,1294,257,4,49,12,13,0c,1fec0,979,-979,979,979,01,08,0c,0,258064
65855000,1294,258,4,50,12,13,08,1f0c0,979,-979,979,979,01,01,08,0,258064
65865000,1294,259,4,51,12,13,01,180c7,979,-979,979,979,01,01,01,0,258064
68845000,1354,260,5,0,12,13,09,1f0c7,-976,-976,976,976,0b,0a,09,4,262144
68855000,1354,261,5,1,12,13,0a,1f0f8,960,-984,960,984,00,0b,0a,5,262144
68865000,1354,262,5,2,12,13,0b,1f0ff,960,-984,960,984,01,00,0b,6,262144
68875000,1355,263,5,3,12,13,00,180c0,960,-984,960,984,01,01,00,6,262144
68885000,1355,264,5,4,12,13,01,180c7,312,-976,312,976,01,01,01,7,262144
68895000,1355,265,5,5,12,13,01,180c7,968,960,968,960,03,01,01,8,262144
68915000,1355,266,5,6,12,13,03,180ff,-326,964,326,964,04,05,03,10,264192
68925000,1356,267,5,7,12,13,05,18ec7,310,-972,310,972,06,04,05,11,264192
68935000,1356,268,5,8,12,13,04,18ec0,306,-981,306,981,03,06,04,12,264200
68945000,1356,269,5,9,12,13,06,18ef8,-326,321,326,321,03,03,06,13,262144
68955000,1356,270,5,10,12,13,03,180ff,960,-984,960,984,0e,03,03,14,262144
68965000,1356,271,5,11,12,13,03,180ff,-336,-328,336,328,01,0e,03,15,262144
68975000,1357,272,5,12,12,13,0e,1fef8,309,-335,309,335,0a,01,0e,16,264200
68985000,1357,273,5,13,12,13,01,180c7,956,-342,956,342,0b,0a,01,17,264192
68995000,1357,274,5,14,12,13,0a,1f0f8,312,-336,312,336,09,0b,0a,18,262144
69005000,1357,275,5,15,12,13,0b,1f0ff,-968,968,968,968,0b,09,0b,19,262144
69015000,1357,276,5,16,12,13,09,1f0c7,-968,968,968,968,04,0b,09,19,262144
69025000,1358,277,5,17,12,13,0b,1f0ff,-336,-976,336,976,04,04,0b,20,262144
69035000,1358,278,5,18,12,13,04,18ec0,312,-984,312,984,02,04,04,21,262144
69055000,1358,279,5,19,12,14,02,180f8,-976,968,976,968,0c,03,02,23,262144
69065000,1358,280,5,20,12,14,03,180ff,960,-336,960,336,04,0c,03,24,262144
69075000,1359,281,5,21,12,14,0c,1fec0,318,956,318,956,09,04,0c,25,264192
69085000,1359,282,5,22,12,14,04,18ec0,952,-325,952,325,07,09,04,26,266256
69095000,1359,283,5,23,12,14,09,1f0c7,952,-325,952,325,09,07,09,26,262144
69105000,1359,284,5,24,12,14,07,18eff,952,-325,952,325,09,09,07,26,262144
69115000,1359,285,5,25,12,14,09,1f0c7,952,-325,952,325,09,09,09,26,262144
69195000,1361,286,5,26,12,14,07,18eff,-328,320,328,320,0c,0d,07,30,262144
69205000,1361,287,5,27,12,14,0d,1fec7,-968,968,968,968,0e,0c,0d,31,262144
69215000,1361,288,5,28,12,14,0c,1fec0,-329,971,329,971,04,0e,0c,32,260096
69225000,1362,289,5,29,12,14,0e,1fef8,967,-338,967,338,06,04,0e,33,258064
69235000,1362,290,5,30,12,14,04,18ec0,967,-338,967,338,09,06,04,33,258064
69245000,1362,291,5,31,12,14,06,18ef8,967,-983,967,983,09,09,06,34,258064
69255000,1362,292,5,32,12,14,09,1f0c7,320,960,320,960,01,09,09,35,262144
69275000,1363,293,5,33,12,14,01,180c7,-328,968,328,968,0f,07,01,37,262144
69285000,1363,294,5,34,12,14,07,18eff,-334,-985,334,985,06,0f,07,38,258064
69295000,1363,295,5,35,12,14,0f,1feff,317,-986,317,986,02,06,0f,39,260104
69305000,1363,296,5,36,12,14,06,18ef8,315,-342,315,342,03,02,06,40,260112
69315000,1363,297,5,37,12,14,02,180f8,-980,-979,980,979,0b,03,02,41,262144
69325000,1364,298,5,38,12,14,03,180ff,-328,-328,328,328,00,0b,03,42,262144
69335000,1364,299,5,39,12,14,0b,1f0ff,-976,320,976,320,0a,00,0b,43,262144
69345000,1364,300,5,40,12,14,00,180c0,-984,-328,984,328,0c,0a,00,44,262144
69355000,1364,301,5,41,12,14,0a,1f0f8,-984,-976,984,976,08,0c,0a,45,262144
69365000,1364,302,5,42,12,14,0c,1fec0,-328,968,328,968,00,08,0c,46,262144
69375000,1365,303,5,43,12,14,08,1f0c0,-328,968,328,968,06,00,08,46,262144
