time_ns,iq_count,state,old_state,num_ofdm_symbol,ht_ready,ofdm_in_stb,eq_out_stb_delayed,ofdm_symbol_eq_out_pulse,rate,len,num_bits_to_decode,n_ofdm_sym,n_bit_in_last_sym,deinter_decode_limit,deinter_count,demod_stb,deinter_stb,conv_in_stb,conv_in_stb_dly,vit_valid,conv_stb,descr_stb,bit_stb,byte_stb,byte_count,byte,fcs_stb,fcs_ok
51785000,1013,12,12,9,1,0,0,0,81,104,854,17,22,884,26,0,1,1,1,0,0,0,0,0,0,00,0,0
51795000,1013,12,12,9,1,0,0,0,81,104,854,17,22,884,27,0,1,1,1,0,0,0,0,0,0,00,0,0
51805000,1013,12,12,9,1,0,0,0,81,104,854,17,22,884,28,0,1,1,1,0,0,0,0,0,0,00,0,0
51815000,1013,12,12,9,1,0,0,0,81,104,854,17,22,884,29,0,1,1,1,0,0,0,0,0,0,00,0,0
51825000,1014,12,12,9,1,0,0,0,81,104,854,17,22,884,30,0,1,1,1,0,0,0,0,0,0,00,0,0
51835000,1014,12,12,9,1,0,0,0,81,104,854,17,22,884,31,0,1,1,1,0,0,0,0,0,0,00,0,0
51845000,1014,12,12,9,1,0,0,0,81,104,854,17,22,884,32,0,1,1,1,0,0,0,0,0,0,00,0,0
51855000,1014,12,12,9,1,0,0,0,81,104,854,17,22,884,33,0,1,1,1,0,0,0,0,0,0,00,0,0
51865000,1014,12,12,9,1,0,0,0,81,104,854,17,22,884,34,0,1,1,1,0,0,0,0,0,0,00,0,0
51875000,1015,12,12,9,1,0,0,0,81,104,854,17,22,884,35,0,1,1,1,0,0,0,0,0,0,00,0,0
51885000,1015,12,12,9,1,0,0,0,81,104,854,17,22,884,36,0,1,1,1,0,0,0,0,0,0,00,0,0
51895000,1015,12,12,9,1,0,0,0,81,104,854,17,22,884,37,0,1,1,1,0,0,0,0,0,0,00,0,0
51905000,1015,12,12,9,1,0,0,0,81,104,854,17,22,884,38,0,1,1,1,0,0,0,0,0,0,00,0,0
51915000,1015,12,12,9,1,0,0,0,81,104,854,17,22,884,39,0,1,1,1,0,0,0,0,0,0,00,0,0
51925000,1016,12,12,9,1,0,0,0,81,104,854,17,22,884,40,0,1,1,1,0,0,0,0,0,0,00,0,0
51935000,1016,12,12,9,1,0,0,0,81,104,854,17,22,884,41,0,1,1,1,0,0,0,0,0,0,00,0,0
51945000,1016,12,12,9,1,0,0,0,81,104,854,17,22,884,42,0,1,1,1,0,0,0,0,0,0,00,0,0
51955000,1016,12,12,9,1,0,0,0,81,104,854,17,22,884,43,0,1,1,1,0,0,0,0,0,0,00,0,0
51965000,1016,12,12,9,1,0,0,0,81,104,854,17,22,884,44,0,1,1,1,0,0,0,0,0,0,00,0,0
51975000,1017,12,12,9,1,0,0,0,81,104,854,17,22,884,45,0,1,1,1,0,0,0,0,0,0,00,0,0
51985000,1017,12,12,9,1,0,0,0,81,104,854,17,22,884,46,0,1,1,1,0,0,0,0,0,0,00,0,0
51995000,1017,12,12,9,1,0,0,0,81,104,854,17,22,884,47,0,1,1,1,0,0,0,0,0,0,00,0,0
52005000,1017,12,12,9,1,0,0,0,81,104,854,17,22,884,48,0,1,1,1,0,0,0,0,0,0,00,0,0
52015000,1017,12,12,9,1,0,0,0,81,104,854,17,22,884,49,0,1,1,1,0,0,0,0,0,0,00,0,0
52025000,1018,12,12,9,1,0,0,0,81,104,854,17,22,884,50,0,1,1,1,0,0,0,0,0,0,00,0,0
52035000,1018,12,12,9,1,0,0,0,81,104,854,17,22,884,51,0,1,1,1,0,0,0,0,0,0,00,0,0
52045000,1018,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,1,1,0,0,0,0,0,0,00,0,0
52055000,1018,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,1,0,0,0,0,0,0,00,0,0
52065000,1018,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52075000,1019,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52085000,1019,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52095000,1019,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52105000,1019,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52115000,1019,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52125000,1020,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52135000,1020,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52145000,1020,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52155000,1020,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52165000,1020,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52175000,1021,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52185000,1021,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52195000,1021,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52205000,1021,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52215000,1021,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52225000,1022,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52235000,1022,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52245000,1022,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52255000,1022,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52265000,1022,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52275000,1023,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52285000,1023,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52295000,1023,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52305000,1023,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52315000,1023,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52325000,1024,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52335000,1024,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52345000,1024,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52355000,1024,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52365000,1024,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52375000,1025,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52385000,1025,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52395000,1025,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52405000,1025,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52415000,1025,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52425000,1026,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52435000,1026,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52445000,1026,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52455000,1026,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52465000,1026,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52475000,1027,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52485000,1027,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52495000,1027,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52505000,1027,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52515000,1027,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52525000,1028,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52535000,1028,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52545000,1028,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52555000,1028,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52565000,1028,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52575000,1029,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52585000,1029,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52595000,1029,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52605000,1029,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52615000,1029,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52625000,1030,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52635000,1030,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52645000,1030,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52655000,1030,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52665000,1030,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52675000,1031,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52685000,1031,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52695000,1031,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52705000,1031,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52715000,1031,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52725000,1032,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52735000,1032,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52745000,1032,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52755000,1032,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52765000,1032,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52775000,1033,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52785000,1033,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52795000,1033,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52805000,1033,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52815000,1033,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52825000,1034,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52835000,1034,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52845000,1034,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52855000,1034,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52865000,1034,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52875000,1035,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52885000,1035,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52895000,1035,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52905000,1035,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52915000,1035,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52925000,1036,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52935000,1036,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52945000,1036,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52955000,1036,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52965000,1036,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52975000,1037,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52985000,1037,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
52995000,1037,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53005000,1037,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53015000,1037,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53025000,1038,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53035000,1038,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53045000,1038,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53055000,1038,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53065000,1038,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53075000,1039,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53085000,1039,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53095000,1039,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53105000,1039,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53115000,1039,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53125000,1040,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53135000,1040,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53145000,1040,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53155000,1040,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53165000,1040,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53175000,1041,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53185000,1041,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53195000,1041,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53205000,1041,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53215000,1041,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53225000,1042,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53235000,1042,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53245000,1042,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53255000,1042,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53265000,1042,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53275000,1043,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53285000,1043,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53295000,1043,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53305000,1043,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53315000,1043,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53325000,1044,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53335000,1044,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53345000,1044,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53355000,1044,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53365000,1044,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53375000,1045,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53385000,1045,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53395000,1045,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53405000,1045,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53415000,1045,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53425000,1046,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53435000,1046,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53445000,1046,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53455000,1046,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53465000,1046,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53475000,1047,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53485000,1047,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53495000,1047,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53505000,1047,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53515000,1047,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53525000,1048,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53535000,1048,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53545000,1048,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53555000,1048,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53565000,1048,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53575000,1049,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53585000,1049,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53595000,1049,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53605000,1049,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53615000,1049,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53625000,1050,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53635000,1050,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53645000,1050,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53655000,1050,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53665000,1050,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53675000,1051,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53685000,1051,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53695000,1051,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53705000,1051,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53715000,1051,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53725000,1052,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53735000,1052,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53745000,1052,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53755000,1052,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53765000,1052,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53775000,1053,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53785000,1053,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53795000,1053,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53805000,1053,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53815000,1053,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53825000,1054,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53835000,1054,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53845000,1054,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53855000,1054,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53865000,1054,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53875000,1055,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53885000,1055,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53895000,1055,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53905000,1055,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53915000,1055,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53925000,1056,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53935000,1056,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53945000,1056,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53955000,1056,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53965000,1056,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53975000,1057,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53985000,1057,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
53995000,1057,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
54005000,1057,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
54015000,1057,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
54025000,1058,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
54035000,1058,12,12,9,1,0,0,0,81,104,854,17,22,884,52,0,0,0,0,0,0,0,0,0,0,00,0,0
