time_ns,iq_count,state,deinter_count,deinter_stb,deinter_erase,deinter_bits,conv_stb,conv_bit,descr_stb,descr_bit,bit_stb,bit,byte_stb,byte_count,byte
40065000,778,6,38,1,0,00,0,0,0,0,0,0,0,0,00
40075000,779,6,39,1,0,00,0,0,0,0,0,0,0,0,00
40085000,779,6,40,1,0,00,0,0,0,0,0,0,0,0,00
40095000,779,6,41,1,0,07,0,0,0,0,0,0,0,0,00
40105000,779,6,42,1,0,07,0,0,0,0,0,0,0,0,00
40115000,779,6,43,1,0,38,0,0,0,0,0,0,0,0,00
40125000,780,6,44,1,0,00,0,0,0,0,0,0,0,0,00
40135000,780,6,45,1,0,00,0,0,0,0,0,0,0,0,00
40145000,780,6,46,1,0,07,0,0,0,0,0,0,0,0,00
40155000,780,6,47,1,0,3f,0,0,0,0,0,0,0,0,00
40545000,788,6,48,0,0,00,1,1,0,0,0,0,0,0,00
40555000,788,6,48,0,0,00,1,0,0,0,1,1,0,0,00
40565000,788,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40575000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40585000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40595000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40605000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40615000,789,6,48,0,0,00,1,0,0,0,1,0,0,0,00
40625000,790,6,48,0,0,00,1,0,1,1,1,0,0,0,00
40635000,790,6,48,0,0,00,1,0,1,0,1,0,1,0,01
40645000,790,6,48,0,0,00,1,0,1,0,1,0,0,1,01
40655000,790,6,48,0,0,00,1,1,1,0,1,0,0,1,01
40665000,790,6,48,0,0,00,1,0,1,0,1,1,0,1,01
40675000,791,6,48,0,0,00,1,1,1,0,1,0,0,1,01
40685000,791,6,48,0,0,00,1,1,1,1,1,1,0,1,01
40695000,791,6,48,0,0,00,1,0,1,0,1,1,0,1,01
40705000,791,6,48,0,0,00,1,0,1,1,1,0,0,1,01
40715000,791,6,48,0,0,00,1,0,1,0,1,0,1,1,68
40725000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40735000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40745000,792,6,48,0,0,00,1,0,1,1,1,0,0,2,68
40755000,792,6,48,0,0,00,1,0,1,0,1,0,0,2,68
40765000,792,6,48,0,0,00,1,0,1,1,1,0,0,2,68
40775000,793,6,48,0,0,00,1,0,1,1,1,0,0,2,68
40785000,793,6,48,0,0,00,1,1,1,1,1,0,0,2,68
40795000,793,6,48,0,0,00,1,1,1,1,1,1,1,2,00
40805000,793,6,48,0,0,00,1,1,1,0,1,1,0,3,00
40815000,793,6,48,0,0,00,1,0,1,1,1,1,0,3,00
40825000,794,6,48,0,0,00,1,0,1,1,1,0,0,3,00
40835000,794,6,48,0,0,00,1,0,1,1,1,0,0,3,00
40845000,794,6,48,0,0,00,1,0,1,0,1,0,0,3,00
40855000,794,6,48,0,0,00,1,1,1,1,1,0,0,3,00
40865000,794,6,48,0,0,00,1,0,1,0,1,1,0,3,00
40875000,795,6,48,0,0,00,1,0,1,0,1,0,1,3,87
40885000,795,6,48,0,0,00,1,1,1,0,1,0,0,4,87
40895000,795,6,48,0,0,00,1,0,1,1,1,1,0,4,87
40905000,795,6,48,0,0,00,1,1,1,0,1,0,0,4,87
40915000,795,6,48,0,0,00,1,0,1,1,1,1,0,4,87
40925000,796,6,48,0,0,00,1,1,1,1,1,0,0,4,87
40935000,796,6,48,0,0,00,1,0,1,0,1,1,0,4,87
40945000,796,6,48,0,0,00,1,0,1,0,1,0,0,4,87
40955000,796,6,48,0,0,00,1,1,1,0,1,0,1,4,54
40965000,796,6,48,0,0,00,1,0,1,0,1,1,0,5,54
40975000,797,6,48,0,0,00,1,0,1,1,1,0,0,5,54
40985000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,54
40995000,797,6,48,0,0,00,1,0,1,1,1,0,0,5,54
41005000,797,6,48,0,0,00,1,0,1,0,1,0,0,5,54
41015000,797,6,48,0,0,00,1,0,1,1,1,0,0,5,54
41025000,798,6,48,0,0,00,1,0,1,0,1,0,0,5,54
41035000,798,6,48,0,0,00,1,0,1,0,1,0,1,5,02
41045000,798,6,48,0,0,00,1,0,1,1,1,0,0,6,02
41055000,798,7,48,0,0,00,1,0,1,1,1,0,0,0,02
41065000,798,7,48,0,0,00,1,0,1,1,1,0,0,0,02
51525000,1008,12,0,1,0,00,0,0,0,0,0,0,0,0,00
51535000,1008,12,1,1,0,3f,0,0,0,0,0,0,0,0,00
51545000,1008,12,2,1,0,07,0,0,0,0,0,0,0,0,00
51555000,1008,12,3,1,0,07,0,0,0,0,0,0,0,0,00
51565000,1008,12,4,1,0,3f,0,0,0,0,0,0,0,0,00
51575000,1009,12,5,1,0,38,0,0,0,0,0,0,0,0,00
51585000,1009,12,6,1,0,00,0,0,0,0,0,0,0,0,00
51595000,1009,12,7,1,0,38,0,0,0,0,0,0,0,0,00
51605000,1009,12,8,1,0,00,0,0,0,0,0,0,0,0,00
51615000,1009,12,9,1,0,07,0,0,0,0,0,0,0,0,00
51625000,1010,12,10,1,0,38,0,0,0,0,0,0,0,0,00
51635000,1010,12,11,1,0,00,0,0,0,0,0,0,0,0,00
51645000,1010,12,12,1,0,07,0,0,0,0,0,0,0,0,00
51655000,1010,12,13,1,0,07,0,0,0,0,0,0,0,0,00
51665000,1010,12,14,1,0,00,0,0,0,0,0,0,0,0,00
51675000,1011,12,15,1,0,00,0,0,0,0,0,0,0,0,00
51685000,1011,12,16,1,0,00,0,0,0,0,0,0,0,0,00
51695000,1011,12,17,1,0,3f,0,0,0,0,0,0,0,0,00
51705000,1011,12,18,1,0,3f,0,0,0,0,0,0,0,0,00
51715000,1011,12,19,1,0,3f,0,0,0,0,0,0,0,0,00
51725000,1012,12,20,1,0,38,0,0,0,0,0,0,0,0,00
51735000,1012,12,21,1,0,00,0,0,0,0,0,0,0,0,00
51745000,1012,12,22,1,0,00,0,0,0,0,0,0,0,0,00
51755000,1012,12,23,1,0,00,0,0,0,0,0,0,0,0,00
51765000,1012,12,24,1,0,07,0,0,0,0,0,0,0,0,00
51775000,1013,12,25,1,0,00,0,0,0,0,0,0,0,0,00
51785000,1013,12,26,1,0,3f,0,0,0,0,0,0,0,0,00
51795000,1013,12,27,1,0,3f,0,0,0,0,0,0,0,0,00
51805000,1013,12,28,1,0,38,0,0,0,0,0,0,0,0,00
51815000,1013,12,29,1,0,3f,0,0,0,0,0,0,0,0,00
51825000,1014,12,30,1,0,07,0,0,0,0,0,0,0,0,00
51835000,1014,12,31,1,0,07,0,0,0,0,0,0,0,0,00
51845000,1014,12,32,1,0,38,0,0,0,0,0,0,0,0,00
51855000,1014,12,33,1,0,38,0,0,0,0,0,0,0,0,00
51865000,1014,12,34,1,0,00,0,0,0,0,0,0,0,0,00
51875000,1015,12,35,1,0,3f,0,0,0,0,0,0,0,0,00
51885000,1015,12,36,1,0,07,0,0,0,0,0,0,0,0,00
51895000,1015,12,37,1,0,38,0,0,0,0,0,0,0,0,00
51905000,1015,12,38,1,0,38,0,0,0,0,0,0,0,0,00
51915000,1015,12,39,1,0,07,0,0,0,0,0,0,0,0,00
51925000,1016,12,40,1,0,3f,0,0,0,0,0,0,0,0,00
51935000,1016,12,41,1,0,07,0,0,0,0,0,0,0,0,00
51945000,1016,12,42,1,0,00,0,0,0,0,0,0,0,0,00
51955000,1016,12,43,1,0,38,0,0,0,0,0,0,0,0,00
51965000,1016,12,44,1,0,3f,0,0,0,0,0,0,0,0,00
51975000,1017,12,45,1,0,3f,0,0,0,0,0,0,0,0,00
51985000,1017,12,46,1,0,00,0,0,0,0,0,0,0,0,00
51995000,1017,12,47,1,0,38,0,0,0,0,0,0,0,0,00
52005000,1017,12,48,1,0,38,0,0,0,0,0,0,0,0,00
52015000,1017,12,49,1,0,38,0,0,0,0,0,0,0,0,00
52025000,1018,12,50,1,0,07,0,0,0,0,0,0,0,0,00
52035000,1018,12,51,1,0,07,0,0,0,0,0,0,0,0,00
55125000,1080,12,52,1,0,3f,0,0,0,0,0,0,0,0,00
55135000,1080,12,53,1,0,07,0,0,0,0,0,0,0,0,00
55145000,1080,12,54,1,0,3f,0,0,0,0,0,0,0,0,00
55155000,1080,12,55,1,0,07,0,0,0,0,0,0,0,0,00
55165000,1080,12,56,1,0,38,0,0,0,0,0,0,0,0,00
55175000,1081,12,57,1,0,07,0,0,0,0,0,0,0,0,00
55185000,1081,12,58,1,0,07,0,0,0,0,0,0,0,0,00
55195000,1081,12,59,1,0,38,0,0,0,0,0,0,0,0,00
55205000,1081,12,60,1,0,3f,0,0,0,0,0,0,0,0,00
55215000,1081,12,61,1,0,07,0,0,0,0,0,0,0,0,00
55225000,1082,12,62,1,0,07,0,0,0,0,0,0,0,0,00
55235000,1082,12,63,1,0,07,0,0,0,0,0,0,0,0,00
55245000,1082,12,64,1,0,38,0,0,0,0,0,0,0,0,00
55255000,1082,12,65,1,0,00,0,0,0,0,0,0,0,0,00
55265000,1082,12,66,1,0,3f,0,0,0,0,0,0,0,0,00
55275000,1083,12,67,1,0,38,0,0,0,0,0,0,0,0,00
55285000,1083,12,68,1,0,07,0,0,0,0,0,0,0,0,00
55295000,1083,12,69,1,0,00,0,0,0,0,0,0,0,0,00
55305000,1083,12,70,1,0,07,0,0,0,0,0,0,0,0,00
55315000,1083,12,71,1,0,07,0,0,0,0,0,0,0,0,00
55325000,1084,12,72,1,0,07,0,0,0,0,0,0,0,0,00
55335000,1084,12,73,1,0,00,0,0,0,0,0,0,0,0,00
55345000,1084,12,74,1,0,07,0,0,0,0,0,0,0,0,00
55355000,1084,12,75,1,0,3f,0,0,0,0,0,0,0,0,00
55365000,1084,12,76,1,0,07,0,0,0,0,0,0,0,0,00
55375000,1085,12,77,1,0,38,0,0,0,0,0,0,0,0,00
55385000,1085,12,78,1,0,3f,0,0,0,0,0,0,0,0,00
55395000,1085,12,79,1,0,38,0,0,0,0,0,0,0,0,00
55405000,1085,12,80,1,0,07,0,0,0,0,0,0,0,0,00
55415000,1085,12,81,1,0,00,0,0,0,0,0,0,0,0,00
55425000,1086,12,82,1,0,00,0,0,0,0,0,0,0,0,00
55435000,1086,12,83,1,0,07,0,0,0,0,0,0,0,0,00
55445000,1086,12,84,1,0,3f,0,0,0,0,0,0,0,0,00
55455000,1086,12,85,1,0,38,0,0,0,0,0,0,0,0,00
55465000,1086,12,86,1,0,00,1,0,0,0,0,0,0,0,00
55475000,1087,12,87,1,0,07,1,1,0,0,0,0,0,0,00
55485000,1087,12,88,1,0,00,1,1,0,0,0,0,0,0,00
55495000,1087,12,89,1,0,07,1,0,0,0,0,0,0,0,00
55505000,1087,12,90,1,0,38,1,1,0,0,0,0,0,0,00
55515000,1087,12,91,1,0,3f,1,1,0,0,0,0,0,0,00
55525000,1088,12,92,1,0,38,1,0,0,0,0,0,0,0,00
55535000,1088,12,93,1,0,00,1,0,0,0,0,0,0,0,00
55545000,1088,12,94,1,0,07,1,0,1,0,0,0,0,0,00
55555000,1088,12,95,1,0,3f,1,0,1,0,0,0,0,0,00
55565000,1088,12,96,1,0,3f,1,0,1,0,0,0,0,0,00
55575000,1089,12,97,1,0,38,1,1,1,0,0,0,0,0,00
55585000,1089,12,98,1,0,07,1,1,1,0,0,0,0,0,00
55595000,1089,12,99,1,0,00,1,0,1,0,0,0,0,0,00
55605000,1089,12,100,1,0,00,1,0,1,0,0,0,0,0,00
55615000,1089,12,101,1,0,00,1,1,1,0,0,0,0,0,00
55625000,1090,12,102,1,0,38,1,1,1,0,0,0,0,0,00
55635000,1090,12,103,1,0,38,1,0,1,0,0,0,0,0,00
55645000,1090,12,104,0,0,38,1,0,1,0,1,0,0,0,00
55655000,1090,12,104,0,0,00,1,0,1,1,1,0,0,0,00
55665000,1090,12,104,0,0,00,1,1,1,0,1,1,0,0,00
55675000,1091,12,104,0,0,00,0,1,1,0,1,0,0,0,00
55685000,1091,12,104,0,0,00,0,1,0,0,1,0,0,0,00
58725000,1152,12,104,1,0,00,0,1,0,0,0,0,0,0,00
58735000,1152,12,105,1,0,00,0,1,0,0,0,0,0,0,00
58745000,1152,12,106,1,0,07,0,1,0,0,0,0,0,0,00
58755000,1152,12,107,1,0,3f,1,0,0,0,0,0,0,0,00
58765000,1152,12,108,1,0,3f,1,0,1,0,0,0,0,0,00
58775000,1153,12,109,1,0,07,1,1,1,0,1,0,0,0,00
58785000,1153,12,110,1,0,07,1,1,1,0,1,0,0,0,00
58795000,1153,12,111,1,0,00,1,0,1,0,1,0,0,0,00
58805000,1153,12,112,1,0,00,1,0,1,1,1,0,1,0,04
58815000,1153,12,113,1,0,00,1,0,1,0,1,1,0,1,04
58825000,1154,12,114,1,0,00,1,1,1,0,1,0,0,1,04
58835000,1154,12,115,1,0,38,1,1,1,0,1,0,0,1,04
58845000,1154,12,116,1,0,38,1,1,1,0,1,0,0,1,04
58855000,1154,12,117,1,0,07,1,1,1,0,1,0,0,1,04
58865000,1154,12,118,1,0,38,1,0,1,0,1,0,0,1,04
58875000,1155,12,119,1,0,3f,1,1,1,0,1,0,0,1,04
58885000,1155,12,120,1,0,3f,1,1,1,0,1,0,1,1,02
58895000,1155,12,121,1,0,3f,1,0,1,0,1,0,0,2,02
58905000,1155,12,122,1,0,00,1,1,1,0,1,0,0,2,02
58915000,1155,12,123,1,0,00,1,0,1,0,1,0,0,2,02
58925000,1156,12,124,1,0,00,1,0,1,0,1,0,0,2,02
58935000,1156,12,125,1,0,07,1,0,1,0,1,0,0,2,02
58945000,1156,12,126,1,0,3f,1,0,1,0,1,0,0,2,02
58955000,1156,12,127,1,0,00,1,0,1,0,1,0,0,2,02
58965000,1156,12,128,1,0,38,1,1,1,1,1,0,1,2,00
58975000,1157,12,129,1,0,00,1,0,1,1,1,1,0,3,00
58985000,1157,12,130,1,0,07,1,0,1,1,1,1,0,3,00
58995000,1157,12,131,1,0,3f,1,0,1,0,1,1,0,3,00
59005000,1157,12,132,1,0,3f,1,0,1,1,1,0,0,3,00
59015000,1157,12,133,1,0,07,1,1,1,0,1,1,0,3,00
59025000,1158,12,134,1,0,00,1,1,1,0,1,0,0,3,00
59035000,1158,12,135,1,0,07,1,1,1,0,1,0,0,3,00
59045000,1158,12,136,1,0,3f,1,1,1,0,1,0,1,3,2e
59055000,1158,12,137,1,0,38,1,1,1,0,1,0,0,4,2e
59065000,1158,12,138,1,0,07,1,0,1,0,1,0,0,4,2e
59075000,1159,12,139,1,0,07,1,1,1,0,1,0,0,4,2e
59085000,1159,12,140,1,0,38,1,0,1,0,1,0,0,4,2e
59095000,1159,12,141,1,0,00,1,0,1,0,1,0,0,4,2e
59105000,1159,12,142,1,0,07,1,1,1,0,1,0,0,4,2e
59115000,1159,12,143,1,0,07,1,0,1,0,1,0,0,4,2e
59125000,1160,12,144,1,0,07,1,1,1,0,1,0,1,4,00
59135000,1160,12,145,1,0,07,1,0,1,0,1,0,0,5,00
59145000,1160,12,146,1,0,00,1,0,1,0,1,0,0,5,00
59155000,1160,12,147,1,0,3f,1,1,1,0,1,0,0,5,00
59165000,1160,12,148,1,0,07,1,0,1,1,1,0,0,5,00
59175000,1161,12,149,1,0,3f,1,1,1,1,1,1,0,5,00
59185000,1161,12,150,1,0,07,1,0,1,0,1,1,0,5,00
59195000,1161,12,151,1,0,38,1,1,1,0,1,0,0,5,00
59205000,1161,12,152,1,0,3f,1,1,1,0,1,0,1,5,60
59215000,1161,12,153,1,0,07,1,0,1,0,1,0,0,6,60
59225000,1162,12,154,1,0,00,1,0,1,1,1,0,0,6,60
59235000,1162,12,155,1,0,07,1,0,1,0,1,1,0,6,60
59245000,1162,12,156,0,0,07,1,0,1,0,1,0,0,6,60
59255000,1162,12,156,0,0,00,1,1,1,0,1,0,0,6,60
59265000,1162,12,156,0,0,00,1,0,1,0,1,0,0,6,60
59275000,1163,12,156,0,0,00,0,0,1,1,1,0,0,6,60
59285000,1163,12,156,0,0,00,0,0,0,1,1,1,1,6,08
62325000,1224,12,156,1,0,3f,0,0,0,1,0,1,0,7,08
62335000,1224,12,157,1,0,3f,0,0,0,1,0,1,0,7,08
62345000,1224,12,158,1,0,3f,0,0,0,1,0,1,0,7,08
62355000,1224,12,159,1,0,3f,1,1,0,1,0,1,0,7,08
62365000,1224,12,160,1,0,38,1,0,1,0,0,1,0,7,08
62375000,1225,12,161,1,0,3f,1,0,1,1,1,0,0,7,08
62385000,1225,12,162,1,0,38,1,1,1,1,1,1,0,7,08
62395000,1225,12,163,1,0,00,1,1,1,0,1,1,0,7,08
62405000,1225,12,164,1,0,3f,1,1,1,0,1,0,0,7,08
62415000,1225,12,165,1,0,07,1,1,1,1,1,0,0,7,08
62425000,1226,12,166,1,0,38,1,1,1,1,1,1,0,7,08
62435000,1226,12,167,1,0,3f,1,1,1,1,1,1,0,7,08
62445000,1226,12,168,1,0,00,1,0,1,1,1,1,1,7,cd
62455000,1226,12,169,1,0,00,1,1,1,1,1,1,0,8,cd
62465000,1226,12,170,1,0,00,1,0,1,0,1,1,0,8,cd
62475000,1227,12,171,1,0,3f,1,1,1,1,1,0,0,8,cd
62485000,1227,12,172,1,0,07,1,1,1,1,1,1,0,8,cd
62495000,1227,12,173,1,0,38,1,1,1,0,1,1,0,8,cd
62505000,1227,12,174,1,0,07,1,1,1,0,1,0,0,8,cd
62515000,1227,12,175,1,0,38,1,0,1,0,1,0,0,8,cd
62525000,1228,12,176,1,0,07,1,1,1,1,1,0,1,8,37
62535000,1228,12,177,1,0,07,1,0,1,1,1,1,0,9,37
62545000,1228,12,178,1,0,07,1,1,1,0,1,1,0,9,37
62555000,1228,12,179,1,0,3f,1,1,1,0,1,0,0,9,37
62565000,1228,12,180,1,0,38,1,1,1,1,1,0,0,9,37
62575000,1229,12,181,1,0,3f,1,0,1,0,1,1,0,9,37
62585000,1229,12,182,1,0,07,1,0,1,1,1,0,0,9,37
62595000,1229,12,183,1,0,07,1,0,1,0,1,1,0,9,37
62605000,1229,12,184,1,0,00,1,1,1,0,1,0,1,9,a6
62615000,1229,12,185,1,0,38,1,0,1,0,1,0,0,10,a6
62625000,1230,12,186,1,0,38,1,0,1,0,1,0,0,10,a6
62635000,1230,12,187,1,0,07,1,1,1,0,1,0,0,10,a6
62645000,1230,12,188,1,0,00,1,0,1,0,1,0,0,10,a6
62655000,1230,12,189,1,0,38,1,0,1,0,1,0,0,10,a6
62665000,1230,12,190,1,0,3f,1,0,1,0,1,0,0,10,a6
62675000,1231,12,191,1,0,00,1,0,1,0,1,0,0,10,a6
62685000,1231,12,192,1,0,00,1,0,1,0,1,0,1,10,00
62695000,1231,12,193,1,0,38,1,0,1,0,1,0,0,11,00
62705000,1231,12,194,1,0,07,1,1,1,0,1,0,0,11,00
62715000,1231,12,195,1,0,3f,1,1,1,0,1,0,0,11,00
62725000,1232,12,196,1,0,38,1,0,1,1,1,0,0,11,00
62735000,1232,12,197,1,0,07,1,0,1,0,1,1,0,11,00
62745000,1232,12,198,1,0,07,1,1,1,0,1,0,0,11,00
62755000,1232,12,199,1,0,3f,1,1,1,0,1,0,0,11,00
62765000,1232,12,200,1,0,07,1,1,1,1,1,0,1,11,20
62775000,1233,12,201,1,0,07,1,1,1,1,1,1,0,12,20
62785000,1233,12,202,1,0,07,1,0,1,0,1,1,0,12,20
62795000,1233,12,203,1,0,00,1,0,1,1,1,0,0,12,20
62805000,1233,12,204,1,0,3f,1,1,1,0,1,1,0,12,20
62815000,1233,12,205,1,0,00,1,1,1,1,1,0,0,12,20
62825000,1234,12,206,1,0,38,1,0,1,1,1,1,0,12,20
62835000,1234,12,207,1,0,07,1,0,1,1,1,1,0,12,20
62845000,1234,12,208,0,0,38,1,1,1,0,1,1,1,12,d6
62855000,1234,12,208,0,0,00,1,1,1,0,1,0,0,13,d6
62865000,1234,12,208,0,0,00,1,1,1,0,1,0,0,13,d6
62875000,1235,12,208,0,0,00,0,1,1,0,1,0,0,13,d6
62885000,1235,12,208,0,0,00,0,1,0,0,1,0,0,13,d6
65925000,1296,12,208,1,0,38,0,1,0,0,0,0,0,13,d6
65935000,1296,12,209,1,0,38,0,1,0,0,0,0,0,13,d6
65945000,1296,12,210,1,0,00,0,1,0,0,0,0,0,13,d6
65955000,1296,12,211,1,0,38,1,0,0,0,0,0,0,13,d6
65965000,1296,12,212,1,0,3f,1,1,1,0,0,0,0,13,d6
65975000,1297,12,213,1,0,00,1,0,1,0,1,0,0,13,d6
65985000,1297,12,214,1,0,38,1,1,1,0,1,0,0,13,d6
65995000,1297,12,215,1,0,07,1,1,1,0,1,0,0,13,d6
66005000,1297,12,216,1,0,38,1,1,1,0,1,0,1,13,01
66015000,1297,12,217,1,0,00,1,0,1,1,1,0,0,14,01
66025000,1298,12,218,1,0,3f,1,0,1,1,1,1,0,14,01
66035000,1298,12,219,1,0,38,1,1,1,1,1,1,0,14,01
66045000,1298,12,220,1,0,07,1,0,1,1,1,1,0,14,01
66055000,1298,12,221,1,0,00,1,0,1,0,1,1,0,14,01
66065000,1298,12,222,1,0,07,1,1,1,0,1,0,0,14,01
66075000,1299,12,223,1,0,38,1,0,1,1,1,0,0,14,01
66085000,1299,12,224,1,0,00,1,1,1,0,1,1,1,14,3c
66095000,1299,12,225,1,0,07,1,1,1,0,1,0,0,15,3c
66105000,1299,12,226,1,0,07,1,1,1,0,1,0,0,15,3c
66115000,1299,12,227,1,0,3f,1,1,1,1,1,0,0,15,3c
